MeanNoTarget,ModalType,Responses,factive,genre,gold_label,sentence1,sentence2,uID,restrict,SuperGLUE_split,Verb,Embedding,environment,mean.noT,sd.noT,EmbedPredID,VerbID,Context,Verb_raw,MatSubjLemma,MatSubjNum,MatSubjPer,MatTense,VerbID_w_context
,,"-2, -2, 2, -2, -3, -2, -2, -2, -2, -3, -2",no,SWBD,contradiction,"B : That 's true . A : So . B : Uh , the other argument is that the death penalty is a deterrent and I really do n't , uh , agree with that . I do n't think anyone who would commit uh , a crime that would get them the death penalty would stop at the moment and say , well , I was about to kill and dismember this person but , oh , if they catch me they 're going to kill me so I better not do it . I just , do n't think uh , that it works that way . A : Yeah . I do n't think it 's done .",it's done,SWBD-150,True,train,think,negation,negation,,,6,3,"B: That's true. A: So. B: Uh, the other argument is that the death penalty is a deterrent and I really don't, uh, agree with that. I don't think anyone who would commit uh, a crime that would get them the death penalty would stop at the moment and say, well, I was about to kill and dismember this person but, oh, if they catch me they're going to kill me so I better not do it. I just, don't think uh, that it works that way. A: Yeah. ",think,I,singular,first,present,117.0
,,"-2, -2, -1, -3, 0, -1, -3, -3, 0",yes,SWBD,contradiction,"A : Well , uh , and that 's an idea that 's been kicked around for a long time . I do n't know that it 's ever been seriously considered , uh , as far as close to passing , uh , any legislation or anything like that .",it's ever been seriously considered,SWBD-151,False,,know,negation,negation,,,10,3,"A: Well, uh, and that's an idea that's been kicked around for a long time.",know,I,singular,first,present,24.0
,,"-2, -2, -2, -2, -2, -2, -2, -3, -2, -2, -2",no,SWBD,contradiction,"A : No , I do n't either . B : Uh , I mean it 's , you know it , A : I do n't think it 's going to change very much",it's going to change very much,SWBD-152,True,dev,think,negation,negation,,,6,3,"A: No, I don't either. B: Uh, I mean it's, you know it, A:",think,I,singular,first,present,27.0
,,"-1, -1, -2, -3, -3, -3, -2, -2",no,SWBD,contradiction,"B : But , uh , if the wind comes basically from the south it can be really bad . A : Uh - huh . B : Uh , the State of Wisconsin , as a matter of fact , uh , started some litigation against Illinois because of the air pollution we were getting . A : Uh - huh . B : Uh , I do n't think it 's going to go very far ,",it's going to go very far,SWBD-153,True,train,think,negation,negation,,,8,5,"B: But, uh, if the wind comes basically from the south it can be really bad. A: Uh-huh. B: Uh, the State of Wisconsin, as a matter of fact, uh, started some litigation against Illinois because of the air pollution we were getting. A: Uh-huh. B:",think,I,singular,first,present,70.0
,,"-2, -2, -3, -2, -3, -2, -2, -2, -3, -3",no,SWBD,contradiction,"A : I suppose so . Let me push the button . B : All right . A : Okay , uh , I guess I 'm supposed to be all for switching to the metric system , but , uh , I sense that it 's not going to happen anytime soon . B : Yeah , I do n't think it 's going to happen either ,",it's going to happen,SWBD-154,True,dev,think,negation,negation,,,6,3,"A: I suppose so. Let me push the button. B: All right. A: Okay, uh, I guess I'm supposed to be all for switching to the metric system, but, uh, I sense that it's not going to happen anytime soon. B: Yeah,",think,I,singular,first,present,61.0
,,"-2, -2, -2, -2, -3, -2, -1, 3, -2, 1, -3",no,SWBD,contradiction,"A : for the moment , and that 's what really is getting me about what George Bush 's stand on the budget is right now is that he is saying , I am going to give you this ludicrous little tax cut so that you 'll be happy come November , and you 'll elect me again B : Uh - huh .   Uh - huh . A : and then I 'm going to go on and just forget everything that I said B : Uh - huh . A : or you know , it does n't seem that it 's going to make much of a difference .",it's going to make much of a difference,SWBD-155,True,dev,seem,negation,negation,,,11,7,"A: for the moment, and that's what really is getting me about what George Bush's stand on the budget is right now is that he is saying, I am going to give you this ludicrous little tax cut so that you'll be happy come November, and you'll elect me again B: Uh-huh.  Uh-huh. A: and then I'm going to go on and just forget everything that I said B: Uh-huh. A:",seem,it,singular,third,present,101.0
,,"-2, -2, -3, -2, -2, -3, -3, -2",no,SWBD,contradiction,"B : Yeah . Well , that 's the guy that counts . A : Yes . But , maybe we 'll get your guy . B : Oh , I do n't think Jim Kelly is about to be swayed away from the Bills any time .",Jim Kelly is about to be swayed away from the Bills any time,SWBD-156,True,train,think,negation,negation,,,8,5,"B: Yeah. Well, that's the guy that counts. A: Yes. But, maybe we'll get your guy. B:",think,I,singular,first,present,33.0
,,"-2, -2, 0, -2, -1, -1, -3, 0, -1, -2, 1",yes,SWBD,contradiction,"A : Uh , such like , maybe in murder they get to choose whether it 's , uh , premeditated or one or two of the lesser degrees . The other thing that juries are restricted on and at least to me this has been one of the frustrating things even in my own experiences , that you usually do n't get to hear all the information . B : Yeah . A : It 's what information is presented and , uh , I do n't know that juries have a right to know more because in a sense we call those safeguards ,",juries have a right to know more,SWBD-157,False,,know,negation,negation,,,10,7,"A: Uh, such like, maybe in murder they get to choose whether it's, uh, premeditated or one or two of the lesser degrees. The other thing that juries are restricted on and at least to me this has been one of the frustrating things even in my own experiences, that you usually don't get to hear all the information. B: Yeah. A: It's what information is presented",know,I,singular,first,present,88.0
,,"-1, 2, -2, -2, -2, -3, -2, 1, -2, -3, -3, -2",no,SWBD,contradiction,"B : Well , that 's true . A : I think that 's really the only thing . I guess where I would like to see the system change is , uh , uh , there ought to be a well I guess I do n't think that , uh , uh , juries need to decide sentencing all the time .",juries need to decide sentencing all the time,SWBD-158,True,test,think,negation,negation,,,14,6,"B: Well, that's true. A: I think that's really the only thing. I guess where I would like to see the system change is, uh, uh, there ought to be a",think,I,singular,first,present,47.0
,,"-3, -2, -3, -3, -3, -2, -1, -2, -2, -2, -2",no,SWBD,contradiction,"A : Yeah , but that , does n't mean , B : But that does n't eliminate it , does it ? A : I do n't think making laws will stop it .",making laws will stop it,SWBD-159,True,test,think,negation,negation,,,7,3,"A: Yeah, but that, doesn't mean, B: But that doesn't eliminate it, does it? A:",think,I,singular,first,present,28.0
,,"-2, -1, 0, 0, 1, 0, 1, 2",no,SWBD,neutral,"B : anybody tries to hurt them I wo n't even blink , A : I know ,   No . I understand that . uh , what if you think someone 's trying to hurt them and you make a mistake ?",someone's trying to hurt them,SWBD-16,False,,think,conditional question,question,,,8,5,"B: anybody tries to hurt them I won't even blink, A: I know,  No. I understand that.",think,you,unknown,second,future,30.0
,,"-2, -2, -3, -3, -2, -2, -2, -3, -3",no,SWBD,contradiction,"A : Oh , I ca n't either , not a one . B : And I know at least in the medical field , it seems like they 've come out with a lot further advances as far as female medications and things since women have gotten into the doctor field . A : Uh - huh . B : I do n't think that men really took the time to work on that sort of thing .",men really took the time to work on that sort of thing,SWBD-160,True,test,think,negation,negation,,,7,3,"A: Oh, I can't either, not a one. B: And I know at least in the medical field, it seems like they've come out with a lot further advances as far as female medications and things since women have gotten into the doctor field. A: Uh-huh. B:",think,I,singular,first,present,64.0
,,"-2, -1, -1, -3, -3, -2, -2, -3, -2",no,SWBD,contradiction,"B : Yeah . How about MISTER ROGERS , is he still around ? A : Yes . Yeah . They still show MISTER ROGERS . I do n't think he 's making new ones ,",Mister Rogers is making new Mister Rogers,SWBD-161,True,train,think,negation,negation,,,6,3,"B: Yeah. How about Mister Rogers, is he still around? A: Yes. Yeah. They still show Mister Rogers.",think,I,singular,first,present,29.0
,,"-3, -3, -2, -2, -3, -3, -2, -2",no,SWBD,contradiction,"A : What do you think about Robin Hood ? B : Well , I work for school district and , uh , it has hurt us a lot . Uh , there has to be some way , I think , to equalize education opportunities . But , uh , you know , I think , especially big government , tends to think that the solution to everything is to throw money at it . And I do n't , you know , that 's just not true . you know , I do n't think money is going to take the place of intelligence or , uh , problem solving skills .",money is going to take the place of intelligence,SWBD-162,True,test,think,negation,negation,,,9,6,"A: What do you think about Robin Hood? B: Well, I work for school district and, uh, it has hurt us a lot. Uh, there has to be some way, I think, to equalize education opportunities. But, uh, you know, I think, especially big government, tends to think that the solution to everything is to throw money at it. And I don't, you know, that's just not true.",think,I,singular,first,present,96.0
